,name,price,point,home_team,away_team,bookmakers.title,commence_time,price2,point2
844,Over,1.93,141.0,UTEP Miners,Louisiana Tech Bulldogs,SugarHouse,2022-01-07T03:00:00Z,1.87,141.0
845,Under,1.89,141.0,UTEP Miners,Louisiana Tech Bulldogs,SugarHouse,2022-01-07T03:00:00Z,1.95,141.0
846,Over,1.93,141.0,UTEP Miners,Louisiana Tech Bulldogs,TwinSpires,2022-01-07T03:00:00Z,1.91,134.0
847,Under,1.89,141.0,UTEP Miners,Louisiana Tech Bulldogs,TwinSpires,2022-01-07T03:00:00Z,1.91,134.0
848,Over,1.89,141.0,UTEP Miners,Louisiana Tech Bulldogs,Unibet,2022-01-07T03:00:00Z,1.91,134.5
849,Under,1.86,141.0,UTEP Miners,Louisiana Tech Bulldogs,Unibet,2022-01-07T03:00:00Z,1.91,134.5
850,Over,1.91,141.0,UTEP Miners,Louisiana Tech Bulldogs,William Hill (US),2022-01-07T03:00:00Z,1.91,134.0
851,Under,1.91,141.0,UTEP Miners,Louisiana Tech Bulldogs,William Hill (US),2022-01-07T03:00:00Z,1.91,134.0
852,Over,1.91,141.5,UTEP Miners,Louisiana Tech Bulldogs,WynnBET,2022-01-07T03:00:00Z,1.91,134.0
853,Under,1.91,141.5,UTEP Miners,Louisiana Tech Bulldogs,WynnBET,2022-01-07T03:00:00Z,1.91,134.0
854,Over,1.91,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,Barstool Sportsbook,2022-01-07T01:00:00Z,1.91,134.5
855,Under,1.92,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,Barstool Sportsbook,2022-01-07T01:00:00Z,1.91,134.5
856,Over,1.91,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,BetMGM,2022-01-07T01:00:00Z,1.94,134.5
857,Under,1.91,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,BetMGM,2022-01-07T01:00:00Z,1.88,134.5
858,Over,1.91,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,BetRivers,2022-01-07T01:00:00Z,1.91,134.0
859,Under,1.92,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,BetRivers,2022-01-07T01:00:00Z,1.91,134.0
860,Over,1.91,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,Bovada,2022-01-07T01:00:00Z,1.91,134.0
861,Under,1.91,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,Bovada,2022-01-07T01:00:00Z,1.91,134.0
862,Over,1.91,133.0,UTSA Roadrunners,Southern Miss Golden Eagles,DraftKings,2022-01-07T01:00:00Z,1.87,134.0
863,Under,1.91,133.0,UTSA Roadrunners,Southern Miss Golden Eagles,DraftKings,2022-01-07T01:00:00Z,1.87,134.0
864,Over,1.94,134.5,UTSA Roadrunners,Southern Miss Golden Eagles,FanDuel,2022-01-07T01:00:00Z,1.91,134.5
865,Under,1.88,134.5,UTSA Roadrunners,Southern Miss Golden Eagles,FanDuel,2022-01-07T01:00:00Z,1.91,134.5
866,Over,1.91,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,SugarHouse,2022-01-07T01:00:00Z,1.92,149.0
867,Under,1.92,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,SugarHouse,2022-01-07T01:00:00Z,1.89,149.0
868,Over,1.91,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,TwinSpires,2022-01-07T01:00:00Z,1.91,148.5
869,Under,1.92,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,TwinSpires,2022-01-07T01:00:00Z,1.91,148.5
870,Over,1.87,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,Unibet,2022-01-07T01:00:00Z,1.92,149.0
871,Under,1.87,133.5,UTSA Roadrunners,Southern Miss Golden Eagles,Unibet,2022-01-07T01:00:00Z,1.89,149.0
872,Over,1.91,134.0,UTSA Roadrunners,Southern Miss Golden Eagles,William Hill (US),2022-01-07T01:00:00Z,1.91,149.0
873,Under,1.91,134.0,UTSA Roadrunners,Southern Miss Golden Eagles,William Hill (US),2022-01-07T01:00:00Z,1.91,149.0
874,Over,1.92,149.0,Utah Utes,Washington Huskies,Barstool Sportsbook,2022-01-07T02:30:00Z,1.95,149.0
875,Under,1.89,149.0,Utah Utes,Washington Huskies,Barstool Sportsbook,2022-01-07T02:30:00Z,1.87,149.0
876,Over,1.91,148.5,Utah Utes,Washington Huskies,BetMGM,2022-01-07T02:30:00Z,1.87,148.0
877,Under,1.91,148.5,Utah Utes,Washington Huskies,BetMGM,2022-01-07T02:30:00Z,1.95,148.0
878,Over,1.92,149.0,Utah Utes,Washington Huskies,BetRivers,2022-01-07T02:30:00Z,1.91,148.5
879,Under,1.89,149.0,Utah Utes,Washington Huskies,BetRivers,2022-01-07T02:30:00Z,1.91,148.5
880,Over,1.91,149.0,Utah Utes,Washington Huskies,BetUS,2022-01-07T02:30:00Z,1.91,149.0
881,Under,1.91,149.0,Utah Utes,Washington Huskies,BetUS,2022-01-07T02:30:00Z,1.91,149.0
882,Over,1.95,149.0,Utah Utes,Washington Huskies,Bovada,2022-01-07T02:30:00Z,1.91,149.0
883,Under,1.87,149.0,Utah Utes,Washington Huskies,Bovada,2022-01-07T02:30:00Z,1.91,149.0
884,Over,1.87,148.0,Utah Utes,Washington Huskies,DraftKings,2022-01-07T02:30:00Z,1.92,149.0
885,Under,1.95,148.0,Utah Utes,Washington Huskies,DraftKings,2022-01-07T02:30:00Z,1.89,149.0
886,Over,1.91,148.5,Utah Utes,Washington Huskies,FanDuel,2022-01-07T02:30:00Z,1.92,149.0
887,Under,1.91,148.5,Utah Utes,Washington Huskies,FanDuel,2022-01-07T02:30:00Z,1.89,149.0
888,Over,1.91,149.0,Utah Utes,Washington Huskies,MyBookie.ag,2022-01-07T02:30:00Z,1.88,149.0
889,Under,1.91,149.0,Utah Utes,Washington Huskies,MyBookie.ag,2022-01-07T02:30:00Z,1.86,149.0
890,Over,1.91,149.0,Utah Utes,Washington Huskies,PointsBet (US),2022-01-07T02:30:00Z,1.91,149.0
891,Under,1.91,149.0,Utah Utes,Washington Huskies,PointsBet (US),2022-01-07T02:30:00Z,1.91,149.0
892,Over,1.92,149.0,Utah Utes,Washington Huskies,SugarHouse,2022-01-07T02:30:00Z,1.91,149.0
893,Under,1.89,149.0,Utah Utes,Washington Huskies,SugarHouse,2022-01-07T02:30:00Z,1.91,149.0
894,Over,1.92,149.0,Utah Utes,Washington Huskies,TwinSpires,2022-01-07T02:30:00Z,1.89,126.5
895,Under,1.89,149.0,Utah Utes,Washington Huskies,TwinSpires,2022-01-07T02:30:00Z,1.93,126.5
896,Over,1.88,149.0,Utah Utes,Washington Huskies,Unibet,2022-01-07T02:30:00Z,1.91,126.5
897,Under,1.86,149.0,Utah Utes,Washington Huskies,Unibet,2022-01-07T02:30:00Z,1.91,126.5
898,Over,1.91,149.0,Utah Utes,Washington Huskies,William Hill (US),2022-01-07T02:30:00Z,1.89,126.5
899,Under,1.91,149.0,Utah Utes,Washington Huskies,William Hill (US),2022-01-07T02:30:00Z,1.93,126.5
900,Over,1.91,149.0,Utah Utes,Washington Huskies,WynnBET,2022-01-07T02:30:00Z,1.91,126.5
901,Under,1.91,149.0,Utah Utes,Washington Huskies,WynnBET,2022-01-07T02:30:00Z,1.91,126.5
902,Over,1.89,126.5,Vermont Catamounts,New Hampshire Wildcats,Barstool Sportsbook,2022-01-07T00:00:00Z,1.91,126.5
903,Under,1.93,126.5,Vermont Catamounts,New Hampshire Wildcats,Barstool Sportsbook,2022-01-07T00:00:00Z,1.91,126.5
904,Over,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,BetMGM,2022-01-07T00:00:00Z,1.87,127.0
905,Under,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,BetMGM,2022-01-07T00:00:00Z,1.95,127.0
906,Over,1.89,126.5,Vermont Catamounts,New Hampshire Wildcats,BetRivers,2022-01-07T00:00:00Z,1.91,126.5
907,Under,1.93,126.5,Vermont Catamounts,New Hampshire Wildcats,BetRivers,2022-01-07T00:00:00Z,1.91,126.5
908,Over,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,BetUS,2022-01-07T00:00:00Z,1.91,126.5
909,Under,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,BetUS,2022-01-07T00:00:00Z,1.91,126.5
910,Over,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,Bovada,2022-01-07T00:00:00Z,1.92,126.5
911,Under,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,Bovada,2022-01-07T00:00:00Z,1.92,126.5
912,Over,1.87,127.0,Vermont Catamounts,New Hampshire Wildcats,DraftKings,2022-01-07T00:00:00Z,1.91,127.0
913,Under,1.95,127.0,Vermont Catamounts,New Hampshire Wildcats,DraftKings,2022-01-07T00:00:00Z,1.91,127.0
914,Over,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,FOX Bet,2022-01-07T00:00:00Z,1.89,126.5
915,Under,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,FOX Bet,2022-01-07T00:00:00Z,1.93,126.5
916,Over,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,FanDuel,2022-01-07T00:00:00Z,1.89,126.5
917,Under,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,FanDuel,2022-01-07T00:00:00Z,1.93,126.5
918,Over,1.92,126.5,Vermont Catamounts,New Hampshire Wildcats,GTbets,2022-01-07T00:00:00Z,1.86,126.5
919,Under,1.92,126.5,Vermont Catamounts,New Hampshire Wildcats,GTbets,2022-01-07T00:00:00Z,1.89,126.5
920,Over,1.91,127.0,Vermont Catamounts,New Hampshire Wildcats,PointsBet (US),2022-01-07T00:00:00Z,1.91,126.5
921,Under,1.91,127.0,Vermont Catamounts,New Hampshire Wildcats,PointsBet (US),2022-01-07T00:00:00Z,1.91,126.5
922,Over,1.89,126.5,Vermont Catamounts,New Hampshire Wildcats,SugarHouse,2022-01-07T00:00:00Z,1.91,127.0
923,Under,1.93,126.5,Vermont Catamounts,New Hampshire Wildcats,SugarHouse,2022-01-07T00:00:00Z,1.91,127.0
924,Over,1.89,126.5,Vermont Catamounts,New Hampshire Wildcats,TwinSpires,2022-01-07T00:00:00Z,1.92,142.5
925,Under,1.93,126.5,Vermont Catamounts,New Hampshire Wildcats,TwinSpires,2022-01-07T00:00:00Z,1.91,142.5
926,Over,1.86,126.5,Vermont Catamounts,New Hampshire Wildcats,Unibet,2022-01-07T00:00:00Z,1.91,143.5
927,Under,1.89,126.5,Vermont Catamounts,New Hampshire Wildcats,Unibet,2022-01-07T00:00:00Z,1.91,143.5
928,Over,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,William Hill (US),2022-01-07T00:00:00Z,1.92,142.5
929,Under,1.91,126.5,Vermont Catamounts,New Hampshire Wildcats,William Hill (US),2022-01-07T00:00:00Z,1.91,142.5
930,Over,1.91,127.0,Vermont Catamounts,New Hampshire Wildcats,WynnBET,2022-01-07T00:00:00Z,1.95,142.5
931,Under,1.91,127.0,Vermont Catamounts,New Hampshire Wildcats,WynnBET,2022-01-07T00:00:00Z,1.87,142.5
932,Over,1.92,142.5,Wagner Seahawks,Bryant Bulldogs,Barstool Sportsbook,2022-01-07T00:00:00Z,1.91,143.0
933,Under,1.91,142.5,Wagner Seahawks,Bryant Bulldogs,Barstool Sportsbook,2022-01-07T00:00:00Z,1.91,143.0
934,Over,1.91,143.5,Wagner Seahawks,Bryant Bulldogs,BetMGM,2022-01-07T00:00:00Z,1.83,141.0
935,Under,1.91,143.5,Wagner Seahawks,Bryant Bulldogs,BetMGM,2022-01-07T00:00:00Z,2.0,141.0
936,Over,1.92,142.5,Wagner Seahawks,Bryant Bulldogs,BetRivers,2022-01-07T00:00:00Z,1.91,142.5
937,Under,1.91,142.5,Wagner Seahawks,Bryant Bulldogs,BetRivers,2022-01-07T00:00:00Z,1.91,142.5
938,Over,1.95,142.5,Wagner Seahawks,Bryant Bulldogs,BetUS,2022-01-07T00:00:00Z,1.89,142.5
939,Under,1.87,142.5,Wagner Seahawks,Bryant Bulldogs,BetUS,2022-01-07T00:00:00Z,1.91,142.5
940,Over,1.91,143.0,Wagner Seahawks,Bryant Bulldogs,Bovada,2022-01-07T00:00:00Z,1.96,142.5
941,Under,1.91,143.0,Wagner Seahawks,Bryant Bulldogs,Bovada,2022-01-07T00:00:00Z,1.88,142.5
942,Over,1.83,141.0,Wagner Seahawks,Bryant Bulldogs,DraftKings,2022-01-07T00:00:00Z,1.95,143.0
943,Under,2.0,141.0,Wagner Seahawks,Bryant Bulldogs,DraftKings,2022-01-07T00:00:00Z,1.87,143.0
944,Over,1.91,142.5,Wagner Seahawks,Bryant Bulldogs,FOX Bet,2022-01-07T00:00:00Z,1.92,142.5
945,Under,1.91,142.5,Wagner Seahawks,Bryant Bulldogs,FOX Bet,2022-01-07T00:00:00Z,1.91,142.5
946,Over,1.89,142.5,Wagner Seahawks,Bryant Bulldogs,FanDuel,2022-01-07T00:00:00Z,1.92,142.5
947,Under,1.91,142.5,Wagner Seahawks,Bryant Bulldogs,FanDuel,2022-01-07T00:00:00Z,1.91,142.5
948,Over,1.96,142.5,Wagner Seahawks,Bryant Bulldogs,GTbets,2022-01-07T00:00:00Z,1.88,142.5
949,Under,1.88,142.5,Wagner Seahawks,Bryant Bulldogs,GTbets,2022-01-07T00:00:00Z,1.87,142.5
950,Over,1.95,143.0,Wagner Seahawks,Bryant Bulldogs,PointsBet (US),2022-01-07T00:00:00Z,1.91,143.5
951,Under,1.87,143.0,Wagner Seahawks,Bryant Bulldogs,PointsBet (US),2022-01-07T00:00:00Z,1.91,143.5
952,Over,1.92,142.5,Wagner Seahawks,Bryant Bulldogs,SugarHouse,2022-01-07T00:00:00Z,1.95,143.0
953,Under,1.91,142.5,Wagner Seahawks,Bryant Bulldogs,SugarHouse,2022-01-07T00:00:00Z,1.87,143.0
954,Over,1.92,142.5,Wagner Seahawks,Bryant Bulldogs,TwinSpires,2022-01-07T00:00:00Z,1.92,147.0
955,Under,1.91,142.5,Wagner Seahawks,Bryant Bulldogs,TwinSpires,2022-01-07T00:00:00Z,1.91,147.0
956,Over,1.88,142.5,Wagner Seahawks,Bryant Bulldogs,Unibet,2022-01-07T00:00:00Z,1.91,146.5
957,Under,1.87,142.5,Wagner Seahawks,Bryant Bulldogs,Unibet,2022-01-07T00:00:00Z,1.91,146.5
958,Over,1.91,143.5,Wagner Seahawks,Bryant Bulldogs,William Hill (US),2022-01-07T00:00:00Z,1.92,147.0
959,Under,1.91,143.5,Wagner Seahawks,Bryant Bulldogs,William Hill (US),2022-01-07T00:00:00Z,1.91,147.0
960,Over,1.95,143.0,Wagner Seahawks,Bryant Bulldogs,WynnBET,2022-01-07T00:00:00Z,1.91,147.0
961,Under,1.87,143.0,Wagner Seahawks,Bryant Bulldogs,WynnBET,2022-01-07T00:00:00Z,1.91,147.0
962,Over,1.92,147.0,Wisconsin Badgers,Iowa Hawkeyes,Barstool Sportsbook,2022-01-07T02:00:00Z,2.0,147.0
963,Under,1.91,147.0,Wisconsin Badgers,Iowa Hawkeyes,Barstool Sportsbook,2022-01-07T02:00:00Z,1.83,147.0
964,Over,1.91,146.5,Wisconsin Badgers,Iowa Hawkeyes,BetMGM,2022-01-07T02:00:00Z,1.91,146.5
965,Under,1.91,146.5,Wisconsin Badgers,Iowa Hawkeyes,BetMGM,2022-01-07T02:00:00Z,1.91,146.5
966,Over,1.92,147.0,Wisconsin Badgers,Iowa Hawkeyes,BetRivers,2022-01-07T02:00:00Z,1.92,147.0
967,Under,1.91,147.0,Wisconsin Badgers,Iowa Hawkeyes,BetRivers,2022-01-07T02:00:00Z,1.92,147.0
968,Over,1.91,147.0,Wisconsin Badgers,Iowa Hawkeyes,BetUS,2022-01-07T02:00:00Z,1.91,147.0
969,Under,1.91,147.0,Wisconsin Badgers,Iowa Hawkeyes,BetUS,2022-01-07T02:00:00Z,1.91,147.0
970,Over,2.0,147.0,Wisconsin Badgers,Iowa Hawkeyes,DraftKings,2022-01-07T02:00:00Z,1.95,147.0
971,Under,1.83,147.0,Wisconsin Badgers,Iowa Hawkeyes,DraftKings,2022-01-07T02:00:00Z,1.87,147.0
972,Over,1.91,146.5,Wisconsin Badgers,Iowa Hawkeyes,FanDuel,2022-01-07T02:00:00Z,1.92,147.0
973,Under,1.91,146.5,Wisconsin Badgers,Iowa Hawkeyes,FanDuel,2022-01-07T02:00:00Z,1.91,147.0
974,Over,1.92,147.0,Wisconsin Badgers,Iowa Hawkeyes,GTbets,2022-01-07T02:00:00Z,1.92,147.0
975,Under,1.92,147.0,Wisconsin Badgers,Iowa Hawkeyes,GTbets,2022-01-07T02:00:00Z,1.91,147.0
976,Over,1.91,147.0,Wisconsin Badgers,Iowa Hawkeyes,MyBookie.ag,2022-01-07T02:00:00Z,1.87,147.0
977,Under,1.91,147.0,Wisconsin Badgers,Iowa Hawkeyes,MyBookie.ag,2022-01-07T02:00:00Z,1.87,147.0
978,Over,1.95,147.0,Wisconsin Badgers,Iowa Hawkeyes,PointsBet (US),2022-01-07T02:00:00Z,1.91,147.0
979,Under,1.87,147.0,Wisconsin Badgers,Iowa Hawkeyes,PointsBet (US),2022-01-07T02:00:00Z,1.91,147.0
980,Over,1.92,147.0,Wisconsin Badgers,Iowa Hawkeyes,SugarHouse,2022-01-07T02:00:00Z,1.95,147.0
981,Under,1.91,147.0,Wisconsin Badgers,Iowa Hawkeyes,SugarHouse,2022-01-07T02:00:00Z,1.87,147.0
982,Over,1.92,147.0,Wisconsin Badgers,Iowa Hawkeyes,TwinSpires,2022-01-07T02:00:00Z,1.92,143.5
983,Under,1.91,147.0,Wisconsin Badgers,Iowa Hawkeyes,TwinSpires,2022-01-07T02:00:00Z,1.91,143.5
984,Over,1.87,147.0,Wisconsin Badgers,Iowa Hawkeyes,Unibet,2022-01-07T02:00:00Z,1.91,143.5
985,Under,1.87,147.0,Wisconsin Badgers,Iowa Hawkeyes,Unibet,2022-01-07T02:00:00Z,1.91,143.5
986,Over,1.91,147.0,Wisconsin Badgers,Iowa Hawkeyes,William Hill (US),2022-01-07T02:00:00Z,1.92,143.5
987,Under,1.91,147.0,Wisconsin Badgers,Iowa Hawkeyes,William Hill (US),2022-01-07T02:00:00Z,1.91,143.5
988,Over,1.95,147.0,Wisconsin Badgers,Iowa Hawkeyes,WynnBET,2022-01-07T02:00:00Z,1.87,143.5
989,Under,1.87,147.0,Wisconsin Badgers,Iowa Hawkeyes,WynnBET,2022-01-07T02:00:00Z,1.95,143.5
990,Over,1.92,143.5,Wright St Raiders,UIC Flames,Barstool Sportsbook,2022-01-07T00:00:00Z,1.91,143.5
991,Under,1.91,143.5,Wright St Raiders,UIC Flames,Barstool Sportsbook,2022-01-07T00:00:00Z,1.91,143.5
992,Over,1.91,143.5,Wright St Raiders,UIC Flames,BetMGM,2022-01-07T00:00:00Z,2.0,144.5
993,Under,1.91,143.5,Wright St Raiders,UIC Flames,BetMGM,2022-01-07T00:00:00Z,1.83,144.5
994,Over,1.92,143.5,Wright St Raiders,UIC Flames,BetRivers,2022-01-07T00:00:00Z,1.91,142.5
995,Under,1.91,143.5,Wright St Raiders,UIC Flames,BetRivers,2022-01-07T00:00:00Z,1.91,142.5
996,Over,1.91,143.5,Wright St Raiders,UIC Flames,BetUS,2022-01-07T00:00:00Z,1.91,143.5
997,Under,1.91,143.5,Wright St Raiders,UIC Flames,BetUS,2022-01-07T00:00:00Z,1.91,143.5
998,Over,1.91,143.5,Wright St Raiders,UIC Flames,Bovada,2022-01-07T00:00:00Z,1.88,143.5
999,Under,1.91,143.5,Wright St Raiders,UIC Flames,Bovada,2022-01-07T00:00:00Z,1.96,143.5
1000,Over,2.0,144.5,Wright St Raiders,UIC Flames,DraftKings,2022-01-07T00:00:00Z,1.87,143.5
1001,Under,1.83,144.5,Wright St Raiders,UIC Flames,DraftKings,2022-01-07T00:00:00Z,1.95,143.5
1002,Over,1.91,142.5,Wright St Raiders,UIC Flames,FOX Bet,2022-01-07T00:00:00Z,1.91,143.5
1003,Under,1.91,142.5,Wright St Raiders,UIC Flames,FOX Bet,2022-01-07T00:00:00Z,1.91,143.5
1004,Over,1.91,143.5,Wright St Raiders,UIC Flames,FanDuel,2022-01-07T00:00:00Z,1.92,143.5
1005,Under,1.91,143.5,Wright St Raiders,UIC Flames,FanDuel,2022-01-07T00:00:00Z,1.91,143.5
1006,Over,1.92,143.5,Wright St Raiders,UIC Flames,GTbets,2022-01-07T00:00:00Z,1.92,143.5
1007,Under,1.92,143.5,Wright St Raiders,UIC Flames,GTbets,2022-01-07T00:00:00Z,1.91,143.5
1008,Over,1.91,142.5,Wright St Raiders,UIC Flames,MyBookie.ag,2022-01-07T00:00:00Z,1.88,143.5
1009,Under,1.91,142.5,Wright St Raiders,UIC Flames,MyBookie.ag,2022-01-07T00:00:00Z,1.86,143.5
1010,Over,1.91,143.5,Wright St Raiders,UIC Flames,PointsBet (US),2022-01-07T00:00:00Z,1.91,143.5
1011,Under,1.91,143.5,Wright St Raiders,UIC Flames,PointsBet (US),2022-01-07T00:00:00Z,1.91,143.5
1012,Over,1.92,143.5,Wright St Raiders,UIC Flames,SugarHouse,2022-01-07T00:00:00Z,1.91,143.5
1013,Under,1.91,143.5,Wright St Raiders,UIC Flames,SugarHouse,2022-01-07T00:00:00Z,1.91,143.5
1014,Over,1.92,143.5,Wright St Raiders,UIC Flames,TwinSpires,2022-01-07T00:00:00Z,,
1015,Under,1.91,143.5,Wright St Raiders,UIC Flames,TwinSpires,2022-01-07T00:00:00Z,,
1016,Over,1.88,143.5,Wright St Raiders,UIC Flames,Unibet,2022-01-07T00:00:00Z,,
1017,Under,1.86,143.5,Wright St Raiders,UIC Flames,Unibet,2022-01-07T00:00:00Z,,
1018,Over,1.91,143.5,Wright St Raiders,UIC Flames,William Hill (US),2022-01-07T00:00:00Z,,
1019,Under,1.91,143.5,Wright St Raiders,UIC Flames,William Hill (US),2022-01-07T00:00:00Z,,
1020,Over,1.91,143.5,Wright St Raiders,UIC Flames,WynnBET,2022-01-07T00:00:00Z,,
1021,Under,1.91,143.5,Wright St Raiders,UIC Flames,WynnBET,2022-01-07T00:00:00Z,,
