,name,price,point,home_team,away_team,bookmakers.title,commence_time
735,Under,1.89,134.5,Radford Highlanders,Longwood Lancers,BetRivers,2022-01-12T23:30:00Z
736,Over,1.91,134.5,Radford Highlanders,Longwood Lancers,BetUS,2022-01-12T23:30:00Z
737,Under,1.91,134.5,Radford Highlanders,Longwood Lancers,BetUS,2022-01-12T23:30:00Z
738,Over,1.91,134.5,Radford Highlanders,Longwood Lancers,Bovada,2022-01-12T23:30:00Z
739,Under,1.91,134.5,Radford Highlanders,Longwood Lancers,Bovada,2022-01-12T23:30:00Z
740,Over,1.91,134.5,Radford Highlanders,Longwood Lancers,DraftKings,2022-01-12T23:30:00Z
741,Under,1.91,134.5,Radford Highlanders,Longwood Lancers,DraftKings,2022-01-12T23:30:00Z
742,Over,1.91,133.5,Radford Highlanders,Longwood Lancers,FOX Bet,2022-01-12T23:30:00Z
743,Under,1.91,133.5,Radford Highlanders,Longwood Lancers,FOX Bet,2022-01-12T23:30:00Z
744,Over,1.91,133.5,Radford Highlanders,Longwood Lancers,FanDuel,2022-01-12T23:30:00Z
745,Under,1.91,133.5,Radford Highlanders,Longwood Lancers,FanDuel,2022-01-12T23:30:00Z
746,Over,1.92,134.5,Radford Highlanders,Longwood Lancers,GTbets,2022-01-12T23:30:00Z
747,Under,1.92,134.5,Radford Highlanders,Longwood Lancers,GTbets,2022-01-12T23:30:00Z
748,Over,1.93,134.5,Radford Highlanders,Longwood Lancers,LowVig.ag,2022-01-12T23:30:00Z
749,Under,1.93,134.5,Radford Highlanders,Longwood Lancers,LowVig.ag,2022-01-12T23:30:00Z
750,Over,1.91,134.5,Radford Highlanders,Longwood Lancers,PointsBet (US),2022-01-12T23:30:00Z
751,Under,1.91,134.5,Radford Highlanders,Longwood Lancers,PointsBet (US),2022-01-12T23:30:00Z
752,Over,1.93,134.5,Radford Highlanders,Longwood Lancers,SugarHouse,2022-01-12T23:30:00Z
753,Under,1.89,134.5,Radford Highlanders,Longwood Lancers,SugarHouse,2022-01-12T23:30:00Z
754,Over,1.93,134.5,Radford Highlanders,Longwood Lancers,TwinSpires,2022-01-12T23:30:00Z
755,Under,1.89,134.5,Radford Highlanders,Longwood Lancers,TwinSpires,2022-01-12T23:30:00Z
756,Over,1.89,134.5,Radford Highlanders,Longwood Lancers,Unibet,2022-01-12T23:30:00Z
757,Under,1.86,134.5,Radford Highlanders,Longwood Lancers,Unibet,2022-01-12T23:30:00Z
758,Over,1.91,134.5,Radford Highlanders,Longwood Lancers,William Hill (US),2022-01-12T23:30:00Z
759,Under,1.91,134.5,Radford Highlanders,Longwood Lancers,William Hill (US),2022-01-12T23:30:00Z
760,Over,1.91,134.5,Radford Highlanders,Longwood Lancers,WynnBET,2022-01-12T23:30:00Z
761,Under,1.91,134.5,Radford Highlanders,Longwood Lancers,WynnBET,2022-01-12T23:30:00Z
762,Over,1.93,142.0,Rhode Island Rams,Saint Joseph's Hawks,Barstool Sportsbook,2022-01-13T00:00:00Z
763,Under,1.88,142.0,Rhode Island Rams,Saint Joseph's Hawks,Barstool Sportsbook,2022-01-13T00:00:00Z
764,Over,1.91,141.5,Rhode Island Rams,Saint Joseph's Hawks,BetMGM,2022-01-13T00:00:00Z
765,Under,1.91,141.5,Rhode Island Rams,Saint Joseph's Hawks,BetMGM,2022-01-13T00:00:00Z
766,Over,1.93,142.0,Rhode Island Rams,Saint Joseph's Hawks,BetRivers,2022-01-13T00:00:00Z
767,Under,1.88,142.0,Rhode Island Rams,Saint Joseph's Hawks,BetRivers,2022-01-13T00:00:00Z
768,Over,1.91,141.5,Rhode Island Rams,Saint Joseph's Hawks,BetUS,2022-01-13T00:00:00Z
769,Under,1.91,141.5,Rhode Island Rams,Saint Joseph's Hawks,BetUS,2022-01-13T00:00:00Z
770,Over,1.91,141.5,Rhode Island Rams,Saint Joseph's Hawks,Bovada,2022-01-13T00:00:00Z
771,Under,1.91,141.5,Rhode Island Rams,Saint Joseph's Hawks,Bovada,2022-01-13T00:00:00Z
772,Over,1.87,141.5,Rhode Island Rams,Saint Joseph's Hawks,DraftKings,2022-01-13T00:00:00Z
773,Under,1.95,141.5,Rhode Island Rams,Saint Joseph's Hawks,DraftKings,2022-01-13T00:00:00Z
774,Over,1.91,142.0,Rhode Island Rams,Saint Joseph's Hawks,FOX Bet,2022-01-13T00:00:00Z
775,Under,1.91,142.0,Rhode Island Rams,Saint Joseph's Hawks,FOX Bet,2022-01-13T00:00:00Z
776,Over,1.91,142.0,Rhode Island Rams,Saint Joseph's Hawks,FanDuel,2022-01-13T00:00:00Z
777,Under,1.91,142.0,Rhode Island Rams,Saint Joseph's Hawks,FanDuel,2022-01-13T00:00:00Z
778,Over,1.91,142.0,Rhode Island Rams,Saint Joseph's Hawks,PointsBet (US),2022-01-13T00:00:00Z
779,Under,1.91,142.0,Rhode Island Rams,Saint Joseph's Hawks,PointsBet (US),2022-01-13T00:00:00Z
780,Over,1.93,142.0,Rhode Island Rams,Saint Joseph's Hawks,SugarHouse,2022-01-13T00:00:00Z
781,Under,1.88,142.0,Rhode Island Rams,Saint Joseph's Hawks,SugarHouse,2022-01-13T00:00:00Z
782,Over,1.93,142.0,Rhode Island Rams,Saint Joseph's Hawks,TwinSpires,2022-01-13T00:00:00Z
783,Under,1.88,142.0,Rhode Island Rams,Saint Joseph's Hawks,TwinSpires,2022-01-13T00:00:00Z
784,Over,1.89,142.0,Rhode Island Rams,Saint Joseph's Hawks,Unibet,2022-01-13T00:00:00Z
785,Under,1.85,142.0,Rhode Island Rams,Saint Joseph's Hawks,Unibet,2022-01-13T00:00:00Z
786,Over,1.91,141.5,Rhode Island Rams,Saint Joseph's Hawks,William Hill (US),2022-01-13T00:00:00Z
787,Under,1.91,141.5,Rhode Island Rams,Saint Joseph's Hawks,William Hill (US),2022-01-13T00:00:00Z
788,Over,1.91,142.0,Rhode Island Rams,Saint Joseph's Hawks,WynnBET,2022-01-13T00:00:00Z
789,Under,1.91,142.0,Rhode Island Rams,Saint Joseph's Hawks,WynnBET,2022-01-13T00:00:00Z
790,Over,1.92,132.5,SMU Mustangs,South Florida Bulls,Barstool Sportsbook,2022-01-13T01:00:00Z
791,Under,1.89,132.5,SMU Mustangs,South Florida Bulls,Barstool Sportsbook,2022-01-13T01:00:00Z
792,Over,1.91,132.5,SMU Mustangs,South Florida Bulls,BetMGM,2022-01-13T01:00:00Z
793,Under,1.91,132.5,SMU Mustangs,South Florida Bulls,BetMGM,2022-01-13T01:00:00Z
794,Over,1.92,132.5,SMU Mustangs,South Florida Bulls,BetRivers,2022-01-13T01:00:00Z
795,Under,1.89,132.5,SMU Mustangs,South Florida Bulls,BetRivers,2022-01-13T01:00:00Z
796,Over,1.91,132.0,SMU Mustangs,South Florida Bulls,BetUS,2022-01-13T01:00:00Z
797,Under,1.91,132.0,SMU Mustangs,South Florida Bulls,BetUS,2022-01-13T01:00:00Z
798,Over,1.95,132.5,SMU Mustangs,South Florida Bulls,Bovada,2022-01-13T01:00:00Z
799,Under,1.87,132.5,SMU Mustangs,South Florida Bulls,Bovada,2022-01-13T01:00:00Z
800,Over,1.95,132.5,SMU Mustangs,South Florida Bulls,DraftKings,2022-01-13T01:00:00Z
801,Under,1.87,132.5,SMU Mustangs,South Florida Bulls,DraftKings,2022-01-13T01:00:00Z
802,Over,1.91,132.5,SMU Mustangs,South Florida Bulls,FanDuel,2022-01-13T01:00:00Z
803,Under,1.91,132.5,SMU Mustangs,South Florida Bulls,FanDuel,2022-01-13T01:00:00Z
804,Over,1.92,132.5,SMU Mustangs,South Florida Bulls,GTbets,2022-01-13T01:00:00Z
805,Under,1.92,132.5,SMU Mustangs,South Florida Bulls,GTbets,2022-01-13T01:00:00Z
806,Over,1.93,132.5,SMU Mustangs,South Florida Bulls,LowVig.ag,2022-01-13T01:00:00Z
807,Under,1.93,132.5,SMU Mustangs,South Florida Bulls,LowVig.ag,2022-01-13T01:00:00Z
808,Over,1.91,132.5,SMU Mustangs,South Florida Bulls,PointsBet (US),2022-01-13T01:00:00Z
809,Under,1.91,132.5,SMU Mustangs,South Florida Bulls,PointsBet (US),2022-01-13T01:00:00Z
810,Over,1.92,132.5,SMU Mustangs,South Florida Bulls,SugarHouse,2022-01-13T01:00:00Z
811,Under,1.89,132.5,SMU Mustangs,South Florida Bulls,SugarHouse,2022-01-13T01:00:00Z
812,Over,1.92,132.5,SMU Mustangs,South Florida Bulls,TwinSpires,2022-01-13T01:00:00Z
813,Under,1.89,132.5,SMU Mustangs,South Florida Bulls,TwinSpires,2022-01-13T01:00:00Z
814,Over,1.88,132.5,SMU Mustangs,South Florida Bulls,Unibet,2022-01-13T01:00:00Z
815,Under,1.86,132.5,SMU Mustangs,South Florida Bulls,Unibet,2022-01-13T01:00:00Z
816,Over,1.91,132.5,SMU Mustangs,South Florida Bulls,William Hill (US),2022-01-13T01:00:00Z
817,Under,1.91,132.5,SMU Mustangs,South Florida Bulls,William Hill (US),2022-01-13T01:00:00Z
818,Over,1.91,132.5,SMU Mustangs,South Florida Bulls,WynnBET,2022-01-13T01:00:00Z
819,Under,1.91,132.5,SMU Mustangs,South Florida Bulls,WynnBET,2022-01-13T01:00:00Z
820,Over,1.92,141.0,Seattle Redhawks,Utah Valley Wolverines,Barstool Sportsbook,2022-01-13T03:00:00Z
821,Under,1.89,141.0,Seattle Redhawks,Utah Valley Wolverines,Barstool Sportsbook,2022-01-13T03:00:00Z
822,Over,1.91,140.5,Seattle Redhawks,Utah Valley Wolverines,BetMGM,2022-01-13T03:00:00Z
823,Under,1.91,140.5,Seattle Redhawks,Utah Valley Wolverines,BetMGM,2022-01-13T03:00:00Z
824,Over,1.92,141.0,Seattle Redhawks,Utah Valley Wolverines,BetRivers,2022-01-13T03:00:00Z
825,Under,1.89,141.0,Seattle Redhawks,Utah Valley Wolverines,BetRivers,2022-01-13T03:00:00Z
826,Over,1.91,141.0,Seattle Redhawks,Utah Valley Wolverines,BetUS,2022-01-13T03:00:00Z
827,Under,1.91,141.0,Seattle Redhawks,Utah Valley Wolverines,BetUS,2022-01-13T03:00:00Z
828,Over,1.91,140.5,Seattle Redhawks,Utah Valley Wolverines,Bovada,2022-01-13T03:00:00Z
829,Under,1.91,140.5,Seattle Redhawks,Utah Valley Wolverines,Bovada,2022-01-13T03:00:00Z
830,Over,1.95,141.0,Seattle Redhawks,Utah Valley Wolverines,DraftKings,2022-01-13T03:00:00Z
831,Under,1.87,141.0,Seattle Redhawks,Utah Valley Wolverines,DraftKings,2022-01-13T03:00:00Z
832,Over,1.91,140.0,Seattle Redhawks,Utah Valley Wolverines,FanDuel,2022-01-13T03:00:00Z
833,Under,1.91,140.0,Seattle Redhawks,Utah Valley Wolverines,FanDuel,2022-01-13T03:00:00Z
834,Over,1.92,141.0,Seattle Redhawks,Utah Valley Wolverines,GTbets,2022-01-13T03:00:00Z
835,Under,1.92,141.0,Seattle Redhawks,Utah Valley Wolverines,GTbets,2022-01-13T03:00:00Z
836,Over,1.93,141.0,Seattle Redhawks,Utah Valley Wolverines,LowVig.ag,2022-01-13T03:00:00Z
837,Under,1.93,141.0,Seattle Redhawks,Utah Valley Wolverines,LowVig.ag,2022-01-13T03:00:00Z
838,Over,1.91,141.0,Seattle Redhawks,Utah Valley Wolverines,PointsBet (US),2022-01-13T03:00:00Z
839,Under,1.91,141.0,Seattle Redhawks,Utah Valley Wolverines,PointsBet (US),2022-01-13T03:00:00Z
840,Over,1.92,141.0,Seattle Redhawks,Utah Valley Wolverines,SugarHouse,2022-01-13T03:00:00Z
841,Under,1.89,141.0,Seattle Redhawks,Utah Valley Wolverines,SugarHouse,2022-01-13T03:00:00Z
842,Over,1.92,141.0,Seattle Redhawks,Utah Valley Wolverines,TwinSpires,2022-01-13T03:00:00Z
843,Under,1.89,141.0,Seattle Redhawks,Utah Valley Wolverines,TwinSpires,2022-01-13T03:00:00Z
844,Over,1.88,141.0,Seattle Redhawks,Utah Valley Wolverines,Unibet,2022-01-13T03:00:00Z
845,Under,1.86,141.0,Seattle Redhawks,Utah Valley Wolverines,Unibet,2022-01-13T03:00:00Z
846,Over,1.91,141.0,Seattle Redhawks,Utah Valley Wolverines,William Hill (US),2022-01-13T03:00:00Z
847,Under,1.91,141.0,Seattle Redhawks,Utah Valley Wolverines,William Hill (US),2022-01-13T03:00:00Z
848,Over,1.91,141.0,Seattle Redhawks,Utah Valley Wolverines,WynnBET,2022-01-13T03:00:00Z
849,Under,1.91,141.0,Seattle Redhawks,Utah Valley Wolverines,WynnBET,2022-01-13T03:00:00Z
850,Over,1.93,134.0,South Carolina Upstate Spartans,High Point Panthers,Barstool Sportsbook,2022-01-13T00:30:00Z
851,Under,1.88,134.0,South Carolina Upstate Spartans,High Point Panthers,Barstool Sportsbook,2022-01-13T00:30:00Z
852,Over,1.91,134.5,South Carolina Upstate Spartans,High Point Panthers,BetMGM,2022-01-13T00:30:00Z
853,Under,1.91,134.5,South Carolina Upstate Spartans,High Point Panthers,BetMGM,2022-01-13T00:30:00Z
854,Over,1.93,134.0,South Carolina Upstate Spartans,High Point Panthers,BetRivers,2022-01-13T00:30:00Z
855,Under,1.88,134.0,South Carolina Upstate Spartans,High Point Panthers,BetRivers,2022-01-13T00:30:00Z
856,Over,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,BetUS,2022-01-13T00:30:00Z
857,Under,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,BetUS,2022-01-13T00:30:00Z
858,Over,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,Bovada,2022-01-13T00:30:00Z
859,Under,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,Bovada,2022-01-13T00:30:00Z
860,Over,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,DraftKings,2022-01-13T00:30:00Z
861,Under,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,DraftKings,2022-01-13T00:30:00Z
862,Over,1.89,133.5,South Carolina Upstate Spartans,High Point Panthers,FanDuel,2022-01-13T00:30:00Z
863,Under,1.93,133.5,South Carolina Upstate Spartans,High Point Panthers,FanDuel,2022-01-13T00:30:00Z
864,Over,1.92,134.0,South Carolina Upstate Spartans,High Point Panthers,GTbets,2022-01-13T00:30:00Z
865,Under,1.92,134.0,South Carolina Upstate Spartans,High Point Panthers,GTbets,2022-01-13T00:30:00Z
866,Over,1.93,134.5,South Carolina Upstate Spartans,High Point Panthers,LowVig.ag,2022-01-13T00:30:00Z
867,Under,1.93,134.5,South Carolina Upstate Spartans,High Point Panthers,LowVig.ag,2022-01-13T00:30:00Z
868,Over,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,PointsBet (US),2022-01-13T00:30:00Z
869,Under,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,PointsBet (US),2022-01-13T00:30:00Z
870,Over,1.93,134.0,South Carolina Upstate Spartans,High Point Panthers,SugarHouse,2022-01-13T00:30:00Z
871,Under,1.88,134.0,South Carolina Upstate Spartans,High Point Panthers,SugarHouse,2022-01-13T00:30:00Z
872,Over,1.93,134.0,South Carolina Upstate Spartans,High Point Panthers,TwinSpires,2022-01-13T00:30:00Z
873,Under,1.88,134.0,South Carolina Upstate Spartans,High Point Panthers,TwinSpires,2022-01-13T00:30:00Z
874,Over,1.89,134.0,South Carolina Upstate Spartans,High Point Panthers,Unibet,2022-01-13T00:30:00Z
875,Under,1.85,134.0,South Carolina Upstate Spartans,High Point Panthers,Unibet,2022-01-13T00:30:00Z
876,Over,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,William Hill (US),2022-01-13T00:30:00Z
877,Under,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,William Hill (US),2022-01-13T00:30:00Z
878,Over,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,WynnBET,2022-01-13T00:30:00Z
879,Under,1.91,134.0,South Carolina Upstate Spartans,High Point Panthers,WynnBET,2022-01-13T00:30:00Z
880,Over,1.93,134.5,Tulsa Golden Hurricane,Temple Owls,Barstool Sportsbook,2022-01-13T00:00:00Z
881,Under,1.89,134.5,Tulsa Golden Hurricane,Temple Owls,Barstool Sportsbook,2022-01-13T00:00:00Z
882,Over,1.91,133.5,Tulsa Golden Hurricane,Temple Owls,BetMGM,2022-01-13T00:00:00Z
883,Under,1.91,133.5,Tulsa Golden Hurricane,Temple Owls,BetMGM,2022-01-13T00:00:00Z
884,Over,1.93,134.5,Tulsa Golden Hurricane,Temple Owls,BetRivers,2022-01-13T00:00:00Z
885,Under,1.89,134.5,Tulsa Golden Hurricane,Temple Owls,BetRivers,2022-01-13T00:00:00Z
886,Over,1.91,134.0,Tulsa Golden Hurricane,Temple Owls,BetUS,2022-01-13T00:00:00Z
887,Under,1.91,134.0,Tulsa Golden Hurricane,Temple Owls,BetUS,2022-01-13T00:00:00Z
888,Over,1.91,133.5,Tulsa Golden Hurricane,Temple Owls,Bovada,2022-01-13T00:00:00Z
889,Under,1.91,133.5,Tulsa Golden Hurricane,Temple Owls,Bovada,2022-01-13T00:00:00Z
890,Over,1.87,134.0,Tulsa Golden Hurricane,Temple Owls,DraftKings,2022-01-13T00:00:00Z
891,Under,1.95,134.0,Tulsa Golden Hurricane,Temple Owls,DraftKings,2022-01-13T00:00:00Z
892,Over,1.91,133.0,Tulsa Golden Hurricane,Temple Owls,FOX Bet,2022-01-13T00:00:00Z
893,Under,1.91,133.0,Tulsa Golden Hurricane,Temple Owls,FOX Bet,2022-01-13T00:00:00Z
894,Over,1.91,133.0,Tulsa Golden Hurricane,Temple Owls,FanDuel,2022-01-13T00:00:00Z
895,Under,1.91,133.0,Tulsa Golden Hurricane,Temple Owls,FanDuel,2022-01-13T00:00:00Z
896,Over,1.92,134.0,Tulsa Golden Hurricane,Temple Owls,GTbets,2022-01-13T00:00:00Z
897,Under,1.92,134.0,Tulsa Golden Hurricane,Temple Owls,GTbets,2022-01-13T00:00:00Z
898,Over,1.93,133.5,Tulsa Golden Hurricane,Temple Owls,LowVig.ag,2022-01-13T00:00:00Z
899,Under,1.93,133.5,Tulsa Golden Hurricane,Temple Owls,LowVig.ag,2022-01-13T00:00:00Z
900,Over,1.91,133.0,Tulsa Golden Hurricane,Temple Owls,PointsBet (US),2022-01-13T00:00:00Z
901,Under,1.91,133.0,Tulsa Golden Hurricane,Temple Owls,PointsBet (US),2022-01-13T00:00:00Z
902,Over,1.93,134.5,Tulsa Golden Hurricane,Temple Owls,SugarHouse,2022-01-13T00:00:00Z
903,Under,1.89,134.5,Tulsa Golden Hurricane,Temple Owls,SugarHouse,2022-01-13T00:00:00Z
904,Over,1.93,134.5,Tulsa Golden Hurricane,Temple Owls,TwinSpires,2022-01-13T00:00:00Z
905,Under,1.89,134.5,Tulsa Golden Hurricane,Temple Owls,TwinSpires,2022-01-13T00:00:00Z
906,Over,1.89,134.5,Tulsa Golden Hurricane,Temple Owls,Unibet,2022-01-13T00:00:00Z
907,Under,1.85,134.5,Tulsa Golden Hurricane,Temple Owls,Unibet,2022-01-13T00:00:00Z
908,Over,1.91,133.5,Tulsa Golden Hurricane,Temple Owls,William Hill (US),2022-01-13T00:00:00Z
909,Under,1.91,133.5,Tulsa Golden Hurricane,Temple Owls,William Hill (US),2022-01-13T00:00:00Z
910,Over,1.91,133.0,Tulsa Golden Hurricane,Temple Owls,WynnBET,2022-01-13T00:00:00Z
911,Under,1.91,133.0,Tulsa Golden Hurricane,Temple Owls,WynnBET,2022-01-13T00:00:00Z
912,Over,1.92,148.5,UCF Knights,Memphis Tigers,Barstool Sportsbook,2022-01-13T00:00:00Z
913,Under,1.91,148.5,UCF Knights,Memphis Tigers,Barstool Sportsbook,2022-01-13T00:00:00Z
914,Over,1.91,148.5,UCF Knights,Memphis Tigers,BetMGM,2022-01-13T00:00:00Z
915,Under,1.91,148.5,UCF Knights,Memphis Tigers,BetMGM,2022-01-13T00:00:00Z
916,Over,1.92,148.5,UCF Knights,Memphis Tigers,BetRivers,2022-01-13T00:00:00Z
917,Under,1.91,148.5,UCF Knights,Memphis Tigers,BetRivers,2022-01-13T00:00:00Z
918,Over,1.91,149.0,UCF Knights,Memphis Tigers,BetUS,2022-01-13T00:00:00Z
919,Under,1.91,149.0,UCF Knights,Memphis Tigers,BetUS,2022-01-13T00:00:00Z
920,Over,1.95,148.5,UCF Knights,Memphis Tigers,Bovada,2022-01-13T00:00:00Z
921,Under,1.87,148.5,UCF Knights,Memphis Tigers,Bovada,2022-01-13T00:00:00Z
922,Over,1.91,149.5,UCF Knights,Memphis Tigers,DraftKings,2022-01-13T00:00:00Z
923,Under,1.91,149.5,UCF Knights,Memphis Tigers,DraftKings,2022-01-13T00:00:00Z
924,Over,1.91,149.0,UCF Knights,Memphis Tigers,FOX Bet,2022-01-13T00:00:00Z
925,Under,1.91,149.0,UCF Knights,Memphis Tigers,FOX Bet,2022-01-13T00:00:00Z
926,Over,1.91,149.0,UCF Knights,Memphis Tigers,FanDuel,2022-01-13T00:00:00Z
927,Under,1.91,149.0,UCF Knights,Memphis Tigers,FanDuel,2022-01-13T00:00:00Z
928,Over,1.92,149.5,UCF Knights,Memphis Tigers,GTbets,2022-01-13T00:00:00Z
929,Under,1.92,149.5,UCF Knights,Memphis Tigers,GTbets,2022-01-13T00:00:00Z
930,Over,1.93,149.5,UCF Knights,Memphis Tigers,LowVig.ag,2022-01-13T00:00:00Z
931,Under,1.93,149.5,UCF Knights,Memphis Tigers,LowVig.ag,2022-01-13T00:00:00Z
932,Over,1.95,149.5,UCF Knights,Memphis Tigers,PointsBet (US),2022-01-13T00:00:00Z
933,Under,1.87,149.5,UCF Knights,Memphis Tigers,PointsBet (US),2022-01-13T00:00:00Z
934,Over,1.92,148.5,UCF Knights,Memphis Tigers,SugarHouse,2022-01-13T00:00:00Z
935,Under,1.91,148.5,UCF Knights,Memphis Tigers,SugarHouse,2022-01-13T00:00:00Z
936,Over,1.92,148.5,UCF Knights,Memphis Tigers,TwinSpires,2022-01-13T00:00:00Z
937,Under,1.91,148.5,UCF Knights,Memphis Tigers,TwinSpires,2022-01-13T00:00:00Z
938,Over,1.88,148.5,UCF Knights,Memphis Tigers,Unibet,2022-01-13T00:00:00Z
939,Under,1.87,148.5,UCF Knights,Memphis Tigers,Unibet,2022-01-13T00:00:00Z
940,Over,1.91,149.5,UCF Knights,Memphis Tigers,William Hill (US),2022-01-13T00:00:00Z
941,Under,1.91,149.5,UCF Knights,Memphis Tigers,William Hill (US),2022-01-13T00:00:00Z
942,Over,1.95,149.5,UCF Knights,Memphis Tigers,WynnBET,2022-01-13T00:00:00Z
943,Under,1.87,149.5,UCF Knights,Memphis Tigers,WynnBET,2022-01-13T00:00:00Z
944,Over,1.93,152.5,UConn Huskies,St. John's Red Storm,Barstool Sportsbook,2022-01-13T01:30:00Z
945,Under,1.89,152.5,UConn Huskies,St. John's Red Storm,Barstool Sportsbook,2022-01-13T01:30:00Z
946,Over,1.91,152.5,UConn Huskies,St. John's Red Storm,BetMGM,2022-01-13T01:30:00Z
947,Under,1.91,152.5,UConn Huskies,St. John's Red Storm,BetMGM,2022-01-13T01:30:00Z
948,Over,1.93,152.5,UConn Huskies,St. John's Red Storm,BetRivers,2022-01-13T01:30:00Z
949,Under,1.89,152.5,UConn Huskies,St. John's Red Storm,BetRivers,2022-01-13T01:30:00Z
950,Over,1.91,153.0,UConn Huskies,St. John's Red Storm,BetUS,2022-01-13T01:30:00Z
951,Under,1.91,153.0,UConn Huskies,St. John's Red Storm,BetUS,2022-01-13T01:30:00Z
952,Over,1.91,153.0,UConn Huskies,St. John's Red Storm,Bovada,2022-01-13T01:30:00Z
953,Under,1.91,153.0,UConn Huskies,St. John's Red Storm,Bovada,2022-01-13T01:30:00Z
954,Over,1.91,152.5,UConn Huskies,St. John's Red Storm,DraftKings,2022-01-13T01:30:00Z
955,Under,1.91,152.5,UConn Huskies,St. John's Red Storm,DraftKings,2022-01-13T01:30:00Z
956,Over,1.91,152.5,UConn Huskies,St. John's Red Storm,FanDuel,2022-01-13T01:30:00Z
957,Under,1.91,152.5,UConn Huskies,St. John's Red Storm,FanDuel,2022-01-13T01:30:00Z
958,Over,1.92,152.5,UConn Huskies,St. John's Red Storm,GTbets,2022-01-13T01:30:00Z
959,Under,1.92,152.5,UConn Huskies,St. John's Red Storm,GTbets,2022-01-13T01:30:00Z
960,Over,1.93,153.0,UConn Huskies,St. John's Red Storm,LowVig.ag,2022-01-13T01:30:00Z
961,Under,1.93,153.0,UConn Huskies,St. John's Red Storm,LowVig.ag,2022-01-13T01:30:00Z
962,Over,1.91,153.0,UConn Huskies,St. John's Red Storm,PointsBet (US),2022-01-13T01:30:00Z
963,Under,1.91,153.0,UConn Huskies,St. John's Red Storm,PointsBet (US),2022-01-13T01:30:00Z
964,Over,1.93,152.5,UConn Huskies,St. John's Red Storm,SugarHouse,2022-01-13T01:30:00Z
965,Under,1.89,152.5,UConn Huskies,St. John's Red Storm,SugarHouse,2022-01-13T01:30:00Z
966,Over,1.93,152.5,UConn Huskies,St. John's Red Storm,TwinSpires,2022-01-13T01:30:00Z
967,Under,1.89,152.5,UConn Huskies,St. John's Red Storm,TwinSpires,2022-01-13T01:30:00Z
968,Over,1.89,152.5,UConn Huskies,St. John's Red Storm,Unibet,2022-01-13T01:30:00Z
969,Under,1.86,152.5,UConn Huskies,St. John's Red Storm,Unibet,2022-01-13T01:30:00Z
970,Over,1.91,153.0,UConn Huskies,St. John's Red Storm,William Hill (US),2022-01-13T01:30:00Z
971,Under,1.91,153.0,UConn Huskies,St. John's Red Storm,William Hill (US),2022-01-13T01:30:00Z
972,Over,1.91,153.0,UConn Huskies,St. John's Red Storm,WynnBET,2022-01-13T01:30:00Z
973,Under,1.91,153.0,UConn Huskies,St. John's Red Storm,WynnBET,2022-01-13T01:30:00Z
974,Over,1.93,138.5,UNC Wilmington Seahawks,Elon Phoenix,Barstool Sportsbook,2022-01-13T00:00:00Z
975,Under,1.89,138.5,UNC Wilmington Seahawks,Elon Phoenix,Barstool Sportsbook,2022-01-13T00:00:00Z
976,Over,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,BetMGM,2022-01-13T00:00:00Z
977,Under,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,BetMGM,2022-01-13T00:00:00Z
978,Over,1.93,138.5,UNC Wilmington Seahawks,Elon Phoenix,BetRivers,2022-01-13T00:00:00Z
979,Under,1.89,138.5,UNC Wilmington Seahawks,Elon Phoenix,BetRivers,2022-01-13T00:00:00Z
980,Over,1.91,139.5,UNC Wilmington Seahawks,Elon Phoenix,BetUS,2022-01-13T00:00:00Z
981,Under,1.91,139.5,UNC Wilmington Seahawks,Elon Phoenix,BetUS,2022-01-13T00:00:00Z
982,Over,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,Bovada,2022-01-13T00:00:00Z
983,Under,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,Bovada,2022-01-13T00:00:00Z
984,Over,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,DraftKings,2022-01-13T00:00:00Z
985,Under,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,DraftKings,2022-01-13T00:00:00Z
986,Over,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,FanDuel,2022-01-13T00:00:00Z
987,Under,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,FanDuel,2022-01-13T00:00:00Z
988,Over,1.92,138.5,UNC Wilmington Seahawks,Elon Phoenix,GTbets,2022-01-13T00:00:00Z
989,Under,1.92,138.5,UNC Wilmington Seahawks,Elon Phoenix,GTbets,2022-01-13T00:00:00Z
990,Over,1.93,138.5,UNC Wilmington Seahawks,Elon Phoenix,LowVig.ag,2022-01-13T00:00:00Z
